RECORDING_SESSION_LABEL	AVERAGE_FIXATION_DURATION	SACCADE_COUNT	VISITED_INTEREST_AREA_COUNT	hunger	recorder_trial	resp	rt	rtype	sim	sub	tar	tcateg	time	tired	tnum	tutra	tuttime
69_jd	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	252.00	6	5	1	25	space	2.00602870481	cr	False	69_jd	False	Cats	1530.57	2	234	0	21.98
69_jd	391.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	208.50	11	8	1	198	space	2.93796375883	cr	False	69_jd	False	Cats	1536.92	2	235	NA	NA
69_jd	320.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	205.33	8	7	1	249	space	2.13520984282	cr	False	69_jd	False	Cats	1543.3	2	236	NA	NA
69_jd	1008.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	178.50	7	6	1	299	space	1.70147226192	cr	False	69_jd	False	Cats	1548.88	2	237	NA	NA
69_jd	1002.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	201.00	7	5	1	211	space	1.82246129634	cr	False	69_jd	False	Cats	1554.82	2	238	0	23.33
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	229.50	7	6	1	261	space	2.05602146545	cr	False	69_jd	False	Cats	1560.89	2	239	NA	NA
69_jd	1004.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	290.67	5	3	1	88	space	1.95163473673	cr	False	69_jd	False	Cats	1566.88	2	240	NA	NA
69_jd	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	229.71	6	6	1	84	space	1.85173755512	cr	False	69_jd	False	Cats	1572.27	2	241	NA	NA
69_jd	392.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	211.75	7	7	1	63	space	1.90919114486	cr	False	69_jd	False	Cats	1577.57	2	242	0	22.07
69_jd	427.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	496.67	8	8	1	24	space	4.72464760463	mi	False	69_jd	True	Cats	1584.39	2	243	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	212.57	6	7	1	12	space	1.67224548827	cr	False	69_jd	False	Cats	1592.57	2	244	NA	NA
69_jd	329.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	208.44	9	7	1	41	space	2.17301506712	cr	False	69_jd	False	Cats	1597.71	2	245	0	19.48
69_jd	1020.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	273.60	9	6	1	17	space	3.00252005504	cr	False	69_jd	False	Cats	1604.31	2	246	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	162.20	10	6	1	36	space	2.03945948044	cr	False	69_jd	False	Cats	1610.78	2	247	NA	NA
69_jd	498.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	196.67	8	7	1	101	space	2.06475826702	cr	False	69_jd	False	Cats	1616.3	2	248	NA	NA
69_jd	391.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	236.29	7	7	1	286	space	1.88915239996	cr	False	69_jd	False	Cats	1621.83	2	249	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	396.00	2	3	1	9	return	1.18878859584	hi	False	69_jd	True	Cats	1627.16	2	250	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	272.80	9	6	1	139	space	3.04014236946	cr	True	69_jd	True	Cats	1631.8	2	251	0	33.99
69_jd	398.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	235.60	4	4	1	130	return	1.26772918296	hi	False	69_jd	True	Cats	1639.07	2	252	NA	NA
69_jd	242.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	137.56	9	5	1	260	space	1.93494372489	cr	False	69_jd	False	Cats	1643.76	2	253	NA	NA
69_jd	954.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	243.00	8	6	1	115	space	2.27165643685	mi	False	69_jd	True	Cats	1649.33	2	254	0	16.01
69_jd	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	314.50	11	7	1	189	return	4.13499724166	fa	True	69_jd	True	Cats	1655.85	2	255	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	189.78	8	6	1	2	space	1.99445697851	cr	False	69_jd	False	Cats	1663.44	2	256	NA	NA
69_jd	1008.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	190.25	7	7	1	31	space	1.72226683982	cr	False	69_jd	False	Cats	1668.88	2	257	NA	NA
69_jd	1004.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	203.00	7	7	1	255	space	1.87249841006	cr	False	69_jd	False	Cats	1674.1	2	258	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	184.22	8	7	1	153	space	1.87250940688	cr	False	69_jd	False	Cats	1679.42	2	259	0	28.92
69_jd	1002.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	176.44	8	8	1	223	space	1.90579869249	cr	False	69_jd	False	Cats	1685.77	2	260	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	208.29	6	5	1	37	space	1.63920985721	cr	False	69_jd	False	Cats	1691.11	2	261	NA	NA
69_jd	1008.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	183.75	7	7	1	177	space	1.70576277026	cr	True	69_jd	True	Cats	1696.72	2	262	NA	NA
69_jd	329.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	160.22	8	5	1	83	space	1.63921572221	cr	False	69_jd	False	Cats	1701.89	2	263	NA	NA
69_jd	844.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	209.43	6	7	1	56	space	1.7348909413	cr	False	69_jd	False	Cats	1706.99	2	264	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	323.43	6	3	1	11	space	2.5397151513	mi	False	69_jd	True	Cats	1712.16	2	265	0	32.62
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	277.71	6	5	1	243	space	2.21143206931	cr	False	69_jd	False	Cats	1719.02	2	266	NA	NA
69_jd	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	261.67	5	3	1	93	return	1.73912060168	hi	False	69_jd	True	Cats	1724.74	2	267	NA	NA
69_jd	498.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	200.75	7	7	1	274	space	1.78920426732	cr	False	69_jd	False	Cats	1729.96	2	268	NA	NA
69_jd	492.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	392.29	6	4	1	221	space	2.95248953952	cr	False	69_jd	False	Cats	1736.05	2	269	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	175.14	6	5	1	15	space	1.4396680491	cr	False	69_jd	False	Cats	1742.43	2	270	0	28.3
69_jd	395.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	172.25	8	5	1	33	space	1.63471151306	cr	False	69_jd	False	Cats	1749.03	2	271	NA	NA
69_jd	132.00	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	160.50	11	7	1	18	space	2.30643869494	cr	False	69_jd	False	Cats	1754.91	2	272	NA	NA
69_jd	305.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	179.67	11	5	1	92	space	2.60501701734	cr	False	69_jd	False	Cats	1760.78	2	273	NA	NA
69_jd	284.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	162.22	9	5	1	64	space	1.98915514932	cr	False	69_jd	False	Cats	1766.85	2	274	0	24.1
69_jd	248.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	152.18	11	5	1	71	space	2.15786138061	cr	False	69_jd	False	Cats	1773.83	2	275	NA	NA
69_jd	241.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	186.67	11	7	1	178	space	2.64302237984	cr	False	69_jd	False	Cats	1779.55	2	276	NA	NA
69_jd	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	186.80	9	5	1	141	space	2.18949017907	mi	False	69_jd	True	Cats	1785.65	2	277	0	18.01
69_jd	189.50	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	157.56	8	7	1	75	space	1.71578030987	cr	False	69_jd	False	Cats	1794.14	2	278	NA	NA
69_jd	322.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	132.91	10	6	1	131	space	2.07257721922	cr	False	69_jd	False	Cats	1799.38	2	279	NA	NA
69_jd	285.33	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	134.36	10	6	1	61	space	1.91837257589	cr	False	69_jd	False	Cats	1804.95	2	280	0	17.11
69_jd	398.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	236.33	5	6	1	237	space	1.57355463388	cr	False	69_jd	False	Cats	1811.54	2	281	NA	NA
69_jd	197.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	196.20	9	4	1	144	return	2.3131972074	fa	True	69_jd	True	Cats	1816.56	2	282	NA	NA
69_jd	406.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	206.50	8	6	1	235	space	1.96831658483	cr	False	69_jd	False	Cats	1822.32	2	283	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	220.80	4	4	1	248	space	1.29043826973	cr	False	69_jd	False	Cats	1827.92	2	284	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	203.00	5	6	1	179	space	1.37972262898	cr	False	69_jd	False	Cats	1832.66	2	285	0	26.3
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	183.78	8	7	1	134	space	1.88911794405	cr	False	69_jd	False	Cats	1838.39	2	286	NA	NA
69_jd	142.00	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	183.83	11	6	1	102	space	2.75653958879	cr	False	69_jd	False	Cats	1846.07	2	287	NA	NA
69_jd	1004.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	248.40	4	3	1	251	return	1.242368815	hi	False	69_jd	True	Cats	1852.46	2	288	0	18.79
69_jd	401.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	176.29	7	4	1	35	space	1.52248090692	cr	False	69_jd	False	Cats	1858.04	2	289	NA	NA
69_jd	494.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	186.14	14	8	1	89	space	3.18590455316	cr	False	69_jd	False	Cats	1863.01	2	290	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	301.00	5	6	1	293	space	1.95577459177	cr	True	69_jd	True	Cats	1869.65	2	291	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	317.33	3	2	1	199	return	1.0886997066	hi	False	69_jd	True	Cats	1875.06	2	292	NA	NA
69_jd	395.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	202.00	7	6	1	121	space	1.68915679888	cr	False	69_jd	False	Cats	1879.61	2	293	0	26.75
69_jd	71.50	8	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	73.69	14	6	1	82	space	1.75570567953	cr	False	69_jd	False	Cats	1885.68	2	294	NA	NA
69_jd	203.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	136.25	8	6	1	78	space	1.44088940532	cr	False	69_jd	False	Cats	1891.57	2	295	NA	NA
69_jd	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	274.40	4	4	1	48	return	1.42227435415	fa	True	69_jd	True	Cats	1897.27	2	296	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	173.25	7	5	1	238	space	1.57226839778	cr	False	69_jd	False	Cats	1902.16	2	297	NA	NA
69_jd	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	189.50	7	6	1	294	space	1.72257437836	cr	False	69_jd	False	Cats	1907.2	2	298	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	179.71	6	6	1	32	space	1.45125956926	cr	False	69_jd	False	Cats	1912.37	2	299	0	31.8
69_jd	351.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	240.50	11	8	1	137	space	3.29034699779	cr	False	69_jd	False	Cats	1918.47	2	300	0	7.17
70_xd	310.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	206.00	4	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	323.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	207.24	33	10	4	180	space	8.15338356351	cr	False	70_xd	False	Utility_Vehicles	286.02	3	1	1	294.22
70_xd	235.33	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	250.67	20	11	4	214	space	5.89248327143	cr	False	70_xd	False	Utility_Vehicles	308.07	3	2	NA	NA
70_xd	176.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	187.37	18	7	4	111	space	4.1773884166	cr	False	70_xd	False	Utility_Vehicles	317.43	3	3	NA	NA
70_xd	326.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	150.00	9	6	4	281	return	1.75583763886	hi	False	70_xd	True	Utility_Vehicles	325.07	3	4	0	22.23
70_xd	241.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	171.14	13	7	4	72	space	2.84967422555	cr	False	70_xd	False	Utility_Vehicles	332.96	3	5	NA	NA
70_xd	499.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	222.00	13	9	4	247	space	3.63835028955	cr	False	70_xd	False	Utility_Vehicles	339.55	3	6	NA	NA
70_xd	240.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	204.36	11	6	4	179	return	2.68805273972	hi	False	70_xd	True	Utility_Vehicles	346.64	3	7	0	19.81
70_xd	192.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	291.75	15	8	4	47	return	5.30864241417	fa	False	70_xd	False	Utility_Vehicles	359.31	3	8	NA	NA
70_xd	178.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	192.78	17	7	4	57	space	4.05330677028	cr	False	70_xd	False	Utility_Vehicles	368.07	3	9	NA	NA
70_xd	306.67	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	191.67	11	8	4	36	space	2.75997382822	cr	False	70_xd	False	Utility_Vehicles	375.59	3	10	NA	NA
70_xd	159.20	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	166.57	14	8	4	226	space	2.83151883259	cr	False	70_xd	False	Utility_Vehicles	381.8	3	11	NA	NA
70_xd	188.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	179.14	13	9	4	151	space	2.92374405032	cr	False	70_xd	False	Utility_Vehicles	388.7	3	12	1	35.84
70_xd	232.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	185.20	15	10	4	299	space	3.47363325953	cr	False	70_xd	False	Utility_Vehicles	396.54	3	13	NA	NA
70_xd	161.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	278.10	19	8	4	254	space	6.10939458199	cr	False	70_xd	False	Utility_Vehicles	403.88	3	14	NA	NA
70_xd	234.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	223.33	8	6	4	235	return	2.27305997	hi	False	70_xd	True	Utility_Vehicles	413.46	3	15	NA	NA
70_xd	179.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	366.67	17	7	4	105	return	7.71046455158	fa	False	70_xd	False	Utility_Vehicles	419.18	3	16	0	33.9
70_xd	218.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	224.62	16	10	4	67	space	4.19642427098	mi	False	70_xd	True	Utility_Vehicles	434.15	3	17	NA	NA
70_xd	188.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	203.50	40	10	4	139	space	12.2806347972	cr	False	70_xd	False	Utility_Vehicles	442.1	3	18	2	23.76
70_xd	134.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	243.45	10	8	4	279	space	3.0259263264	cr	False	70_xd	False	Utility_Vehicles	466.53	3	19	NA	NA
70_xd	163.00	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	153.54	12	5	4	197	space	2.47432787856	cr	False	70_xd	False	Utility_Vehicles	473.34	3	20	NA	NA
70_xd	240.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	209.27	10	7	4	11	space	2.64759770036	cr	False	70_xd	False	Utility_Vehicles	479.27	3	21	NA	NA
70_xd	315.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	288.06	34	7	4	175	space	12.4475214572	cr	False	70_xd	False	Utility_Vehicles	485.38	3	22	1	34.77
70_xd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	244.50	7	5	4	121	return	2.10875238036	hi	False	70_xd	True	Utility_Vehicles	503.09	3	23	NA	NA
70_xd	228.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	184.75	8	5	4	39	space	1.74365999969	cr	False	70_xd	False	Utility_Vehicles	508.76	3	24	NA	NA
70_xd	221.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	212.62	12	10	4	272	space	3.16892103152	cr	False	70_xd	False	Utility_Vehicles	513.98	3	25	NA	NA
70_xd	230.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	174.00	11	7	4	45	space	2.45643090573	cr	False	70_xd	False	Utility_Vehicles	520.87	3	26	NA	NA
70_xd	208.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	213.45	10	7	4	156	space	2.78374078823	cr	False	70_xd	False	Utility_Vehicles	527.74	3	27	2	30.96
70_xd	156.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	260.75	7	5	4	217	return	2.25608891132	fa	False	70_xd	False	Utility_Vehicles	538.19	3	28	NA	NA
70_xd	215.33	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	169.56	17	8	4	243	space	3.83400149923	cr	False	70_xd	False	Utility_Vehicles	543.91	3	29	NA	NA
70_xd	174.67	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	207.43	6	4	4	18	return	1.58175700065	fa	True	70_xd	True	Utility_Vehicles	551.58	3	30	1	19.59
70_xd	228.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	278.00	10	5	4	63	space	3.71969216852	cr	False	70_xd	False	Utility_Vehicles	560.3	3	31	NA	NA
70_xd	239.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	307.45	32	9	4	135	return	11.8970615242	fa	False	70_xd	False	Utility_Vehicles	567.56	3	32	1	22.64
70_xd	211.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	288.62	15	8	4	41	space	5.17537787068	cr	False	70_xd	False	Utility_Vehicles	586.44	3	33	NA	NA
70_xd	500.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	256.61	32	10	4	166	return	10.3275008567	fa	False	70_xd	False	Utility_Vehicles	595.06	3	34	NA	NA
70_xd	774.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	237.08	12	6	4	10	space	3.47380737239	cr	False	70_xd	False	Utility_Vehicles	608.86	3	35	2	30.47
70_xd	214.50	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	221.00	8	5	4	51	space	2.08508072421	cr	False	70_xd	False	Utility_Vehicles	621.25	3	36	NA	NA
70_xd	462.00	1	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	175.86	14	8	4	185	space	2.97336952435	cr	False	70_xd	False	Utility_Vehicles	626.84	3	37	NA	NA
70_xd	228.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	272.89	35	10	4	120	space	12.3865540859	cr	False	70_xd	False	Utility_Vehicles	633.78	3	38	0	29.58
70_xd	496.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	199.71	13	8	4	224	space	3.29056289792	cr	False	70_xd	False	Utility_Vehicles	651.78	3	39	NA	NA
70_xd	228.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	163.50	7	6	4	92	space	1.53362743137	cr	False	70_xd	False	Utility_Vehicles	658.51	3	40	NA	NA
70_xd	233.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	227.00	11	8	4	292	space	3.06993986689	cr	False	70_xd	False	Utility_Vehicles	663.48	3	41	3	18.97
70_xd	208.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	190.67	8	6	4	48	space	1.99981562351	cr	False	70_xd	False	Utility_Vehicles	674.38	3	42	NA	NA
70_xd	163.50	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	207.69	13	7	4	181	space	3.19561198843	cr	False	70_xd	False	Utility_Vehicles	680.65	3	43	NA	NA
70_xd	273.33	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	159.20	4	2	4	263	space	1.12217263575	cr	False	70_xd	False	Utility_Vehicles	687.32	3	44	NA	NA
70_xd	231.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	197.23	12	7	4	13	space	3.20830976707	cr	False	70_xd	False	Utility_Vehicles	691.89	3	45	NA	NA
70_xd	220.67	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	168.33	11	6	4	49	space	2.5774503639	cr	False	70_xd	False	Utility_Vehicles	698.56	3	46	1	30.25
70_xd	205.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	159.00	13	7	4	221	space	2.92824789276	cr	False	70_xd	False	Utility_Vehicles	706.75	3	47	NA	NA
70_xd	217.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	180.00	9	5	4	277	space	2.11123028165	cr	False	70_xd	False	Utility_Vehicles	713.15	3	48	NA	NA
70_xd	313.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	160.25	8	4	4	216	space	1.53466624394	cr	False	70_xd	False	Utility_Vehicles	720.2	3	49	0	18.44
70_xd	226.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	181.00	13	9	4	58	space	3.02597984322	cr	False	70_xd	False	Utility_Vehicles	728.25	3	50	NA	NA
70_xd	238.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	188.18	10	7	4	108	space	2.71891104314	cr	False	70_xd	False	Utility_Vehicles	734.82	3	51	NA	NA
70_xd	319.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	212.67	14	8	4	285	space	3.66867012577	cr	False	70_xd	False	Utility_Vehicles	741.23	3	52	1	20.78
70_xd	184.40	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	243.14	6	2	4	55	return	1.7723208149	fa	False	70_xd	False	Utility_Vehicles	750.9	3	53	NA	NA
70_xd	242.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	191.78	8	5	4	189	space	2.0020376707	cr	False	70_xd	False	Utility_Vehicles	756.13	3	54	NA	NA
70_xd	349.00	2	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	222.50	12	6	4	90	space	3.1460279352	cr	False	70_xd	False	Utility_Vehicles	761.61	3	55	NA	NA
70_xd	348.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	254.55	10	6	4	129	space	3.11408829922	cr	False	70_xd	False	Utility_Vehicles	768.21	3	56	2	24.1
70_xd	976.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	280.75	8	4	4	249	return	2.80669656512	hi	False	70_xd	True	Utility_Vehicles	780.61	3	57	NA	NA
70_xd	313.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	203.11	8	6	4	300	space	2.02260755142	cr	True	70_xd	True	Utility_Vehicles	787.41	3	58	NA	NA
70_xd	217.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	327.68	18	10	4	294	space	7.44376355107	cr	False	70_xd	False	Utility_Vehicles	793.07	3	59	1	24.33
70_xd	293.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	208.83	11	8	4	172	return	2.87318569771	fa	True	70_xd	True	Utility_Vehicles	809.16	3	60	NA	NA
70_xd	230.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	185.12	15	10	4	284	space	3.64584007626	cr	False	70_xd	False	Utility_Vehicles	816.09	3	61	NA	NA
70_xd	239.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	292.43	22	11	4	124	space	9.32441777573	cr	False	70_xd	False	Utility_Vehicles	823.19	3	62	1	27.08
70_xd	247.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	283.38	12	9	4	265	space	4.17298647598	cr	False	70_xd	False	Utility_Vehicles	838.15	3	63	NA	NA
70_xd	113.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	193.00	15	9	4	253	space	3.89083891246	cr	False	70_xd	False	Utility_Vehicles	846.73	3	64	NA	NA
70_xd	106.67	3	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	225.38	12	7	4	2	space	3.35716309608	cr	False	70_xd	False	Utility_Vehicles	854.88	3	65	NA	NA
70_xd	942.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	199.33	17	9	4	191	space	4.09093714878	cr	False	70_xd	False	Utility_Vehicles	861.69	3	66	1	31.1
70_xd	480.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	294.00	22	7	4	44	space	7.47807368822	cr	False	70_xd	False	Utility_Vehicles	878.82	3	67	2	18.69
70_xd	154.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	198.67	11	8	4	184	space	2.69394032145	cr	False	70_xd	False	Utility_Vehicles	893.2	3	68	NA	NA
70_xd	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
70_xd	178.89	8	6	4	130	space	2.06846522237	cr	False	70_xd	False	Utility_Vehicles	899.34	3	69	NA	NA
70_xd	376.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
